run_id,master_sha256,scenario_seed,assignment_id,scenario_id,annotator_id,outcome,reject_reason_code,mismatch_detail_code,label_status,labeled_at,origin_id,origin_store_id,day_of_week,visit_time,companion_type,gender_code,age_group,available_time_code,budget_code,purpose_code,requested_atmosphere_code,hill_preference,parking_preference,shown_store_id,store_name,category_group,category_main,category_sub,road_address,place_url,representative_item,representative_price_krw,store_atmosphere,parking_available,straight_line_distance_m,estimated_walking_distance_m,estimated_walking_time_min,slope_level,opening_status,parking_status,price_status,shown_store_snapshot
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0175,SCN-0175,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 05:03:13.596563+00,ORG-S0003,S0003,월,15:00,FRIENDS,null,60_PLUS,FROM_60_TO_120,NO_PREFERENCE,EXPERIENCE,NO_PREFERENCE,NO_PREFERENCE,NO_PREFERENCE,S0059,포터리 한남,소매,패션,남성의류,서울특별시 용산구 이태원로55가길 40 LOBBY층 / 1층,https://pcmap.place.naver.com/place/1748852257/home,null,null,조용함,N,100,125,2,평탄,OPEN,N,UNKNOWN,"{""phone"":""02-332-9924"",""latitude"":""37.5367915"",""store_id"":""S0059"",""active_yn"":""Y"",""age_group"":""60_PLUS"",""longitude"":""126.9994436"",""place_url"":""https://pcmap.place.naver.com/place/1748852257/home"",""atmosphere"":""조용함"",""store_name"":""포터리 한남"",""visit_time"":""15:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""월"",""gender_code"":null,""origin_id_x"":""ORG-S0003"",""origin_id_y"":""ORG-S0003"",""scenario_id"":""SCN-0175"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""남성의류"",""price_status"":""UNKNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로55가길 40 LOBBY층 / 1층"",""category_main"":""패션"",""category_group"":""소매"",""companion_type"":""FRIENDS"",""naver_place_id"":""1748852257"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0059"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0003"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":null,""destination_store_id"":""S0059"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""100"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""125""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0176,SCN-0176,A02,REJECTED,PRICE_BURDEN,null,COMPLETED,2026-07-22 04:59:30.418174+00,ORG-S0010,S0010,토,13:00,ALONE,MALE,30S,NO_PREFERENCE,UNDER_10000,REST,LIVELY,AVOID,REQUIRED,S0006,다츠 한남,F&B,음식점,아시아음식,서울특별시 용산구 이태원로55나길 6 1층 1호 다츠,https://pcmap.place.naver.com/restaurant/247810366/home,런치-연두부 샐러드,17000.0,조용함,Y,109,136,2,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1309-7445"",""latitude"":""37.536664"",""store_id"":""S0006"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""126.9990952"",""place_url"":""https://pcmap.place.naver.com/restaurant/247810366/home"",""atmosphere"":""조용함"",""store_name"":""다츠 한남"",""visit_time"":""13:00"",""budget_code"":""UNDER_10000"",""day_of_week"":""토"",""gender_code"":""MALE"",""origin_id_x"":""ORG-S0010"",""origin_id_y"":""ORG-S0010"",""scenario_id"":""SCN-0176"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""아시아음식"",""price_status"":""KNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로55나길 6 1층 1호 다츠"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""ALONE"",""naver_place_id"":""247810366"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0006"",""atmosphere_code"":""LIVELY"",""hill_preference"":""AVOID"",""origin_store_id"":""S0010"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""REQUIRED"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""런치-연두부 샐러드"",""destination_store_id"":""S0006"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""17000.0"",""straight_line_distance_m"":""109"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""136""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0177,SCN-0177,A03,ACCEPTED,null,null,COMPLETED,2026-07-22 04:53:50.358243+00,ORG-S0003,S0003,수,18:00,FAMILY,null,null,OVER_120,UNDER_30000,EXPERIENCE,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0042,오센트 한남스토어,소매,화장품·향수,향수,서울특별시 용산구 이태원로49길 20 1층 102호,https://pcmap.place.naver.com/place/1531902423/home,산리오 캐릭터스 행잉 퍼퓸,28000.0,조용함,Y,111,139,2,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1305-1517"",""latitude"":""37.537159"",""store_id"":""S0042"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9993788"",""place_url"":""https://pcmap.place.naver.com/place/1531902423/home"",""atmosphere"":""조용함"",""store_name"":""오센트 한남스토어"",""visit_time"":""18:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""수"",""gender_code"":null,""origin_id_x"":""ORG-S0003"",""origin_id_y"":""ORG-S0003"",""scenario_id"":""SCN-0177"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""향수"",""price_status"":""KNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로49길 20 1층 102호"",""category_main"":""화장품·향수"",""category_group"":""소매"",""companion_type"":""FAMILY"",""naver_place_id"":""1531902423"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0042"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0003"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""OVER_120"",""representative_item"":""산리오 캐릭터스 행잉 퍼퓸"",""destination_store_id"":""S0042"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""28000.0"",""straight_line_distance_m"":""111"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""139""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0178,SCN-0178,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 05:04:28.976568+00,ORG-S0017,S0017,수,13:00,FAMILY,null,null,OVER_120,FREE,BROWSE,QUIET,AVOID,NO_PREFERENCE,S0052,키엔,소매,패션,구제의류,서울특별시 용산구 이태원로55가길 38 지하1층,https://pcmap.place.naver.com/place/1244133436/home,null,null,조용함,N,103,129,2,평탄,OPEN,N,UNKNOWN,"{""phone"":""0507-1466-7561"",""latitude"":""37.5368853"",""store_id"":""S0052"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9995534"",""place_url"":""https://pcmap.place.naver.com/place/1244133436/home"",""atmosphere"":""조용함"",""store_name"":""키엔"",""visit_time"":""13:00"",""budget_code"":""FREE"",""day_of_week"":""수"",""gender_code"":null,""origin_id_x"":""ORG-S0017"",""origin_id_y"":""ORG-S0017"",""scenario_id"":""SCN-0178"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""구제의류"",""price_status"":""UNKNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로55가길 38 지하1층"",""category_main"":""패션"",""category_group"":""소매"",""companion_type"":""FAMILY"",""naver_place_id"":""1244133436"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0052"",""atmosphere_code"":""QUIET"",""hill_preference"":""AVOID"",""origin_store_id"":""S0017"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""67"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""OVER_120"",""representative_item"":null,""destination_store_id"":""S0052"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""103"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""129""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0179,SCN-0179,A02,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 05:00:12.776361+00,ORG-S0014,S0014,일,15:00,FRIENDS,null,30S,FROM_60_TO_120,NO_PREFERENCE,EXPERIENCE,NO_PREFERENCE,NO_PREFERENCE,REQUIRED,S0043,오아시스 한남점,F&B,음식점,브런치,서울특별시 용산구 이태원로45길 30,https://pcmap.place.naver.com/restaurant/1110133208/home,에그베네딕트,23000.0,조용함,Y,144,180,2,평탄,OPEN,Y,KNOWN,"{""phone"":""02-790-8906"",""latitude"":""37.5365499"",""store_id"":""S0043"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""126.9979801"",""place_url"":""https://pcmap.place.naver.com/restaurant/1110133208/home"",""atmosphere"":""조용함"",""store_name"":""오아시스 한남점"",""visit_time"":""15:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""일"",""gender_code"":null,""origin_id_x"":""ORG-S0014"",""origin_id_y"":""ORG-S0014"",""scenario_id"":""SCN-0179"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""브런치"",""price_status"":""KNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로45길 30"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""FRIENDS"",""naver_place_id"":""1110133208"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0043"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0014"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""REQUIRED"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""에그베네딕트"",""destination_store_id"":""S0043"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""23000.0"",""straight_line_distance_m"":""144"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""180""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0180,SCN-0180,A03,ACCEPTED,null,null,COMPLETED,2026-07-22 04:54:36.34587+00,ORG-S0014,S0014,일,15:00,ALONE,MALE,50S,OVER_120,UNDER_50000,NO_PREFERENCE,QUIET,AVOID,NO_PREFERENCE,S0069,MOTHER Offline,F&B,카페·디저트,카페,서울특별시 용산구 이태원로55나길 6 1층,https://pcmap.place.naver.com/restaurant/1028591286/home,Americano,7000.0,활기참,Y,58,73,1,평탄,OPEN,Y,KNOWN,"{""phone"":""02-792-0776"",""latitude"":""37.5366296"",""store_id"":""S0069"",""active_yn"":""Y"",""age_group"":""50S"",""longitude"":""126.9989772"",""place_url"":""https://pcmap.place.naver.com/restaurant/1028591286/home"",""atmosphere"":""활기참"",""store_name"":""MOTHER Offline"",""visit_time"":""15:00"",""budget_code"":""UNDER_50000"",""day_of_week"":""일"",""gender_code"":""MALE"",""origin_id_x"":""ORG-S0014"",""origin_id_y"":""ORG-S0014"",""scenario_id"":""SCN-0180"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""NO_PREFERENCE"",""road_address"":""서울특별시 용산구 이태원로55나길 6 1층"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""ALONE"",""naver_place_id"":""1028591286"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0069"",""atmosphere_code"":""QUIET"",""hill_preference"":""AVOID"",""origin_store_id"":""S0014"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""OVER_120"",""representative_item"":""Americano"",""destination_store_id"":""S0069"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""7000.0"",""straight_line_distance_m"":""58"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""73""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0181,SCN-0181,A01,REJECTED,LOW_APPEAL,,COMPLETED,2026-07-22 05:05:05.734632+00,ORG-S0010,S0010,금,18:00,FRIENDS,null,60_PLUS,UNDER_60,FREE,BROWSE,LIVELY,NO_PREFERENCE,NO_PREFERENCE,S0005,뉴스프링프로젝트,문화·체험,전시·예술,갤러리·화랑,서울특별시 용산구 이태원로45길 22,https://pcmap.place.naver.com/place/1036778003/home,null,0.0,조용함,Y,167,209,3,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1323-0222"",""latitude"":""37.5364754"",""store_id"":""S0005"",""active_yn"":""Y"",""age_group"":""60_PLUS"",""longitude"":""126.9984339"",""place_url"":""https://pcmap.place.naver.com/place/1036778003/home"",""atmosphere"":""조용함"",""store_name"":""뉴스프링프로젝트"",""visit_time"":""18:00"",""budget_code"":""FREE"",""day_of_week"":""금"",""gender_code"":null,""origin_id_x"":""ORG-S0010"",""origin_id_y"":""ORG-S0010"",""scenario_id"":""SCN-0181"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""갤러리·화랑"",""price_status"":""KNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로45길 22"",""category_main"":""전시·예술"",""category_group"":""문화·체험"",""companion_type"":""FRIENDS"",""naver_place_id"":""1036778003"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0005"",""atmosphere_code"":""LIVELY"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0010"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""UNDER_60"",""representative_item"":null,""destination_store_id"":""S0005"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""0.0"",""straight_line_distance_m"":""167"",""estimated_walking_time_min"":""3"",""estimated_walking_distance_m"":""209""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0182,SCN-0182,A02,ACCEPTED,null,null,COMPLETED,2026-07-22 05:00:28.61585+00,ORG-S0069,S0069,일,09:00,FAMILY,null,null,FROM_60_TO_120,FREE,BROWSE,NO_PREFERENCE,AVOID,NO_PREFERENCE,S0036,아티코,문화·체험,공간대여,장소대여,서울특별시 용산구 이태원로45길 16 2F 201,https://pcmap.place.naver.com/place/1358541228/home,다양한 팝업,null,활기참,Y,34,43,1,평탄,OPEN,Y,UNKNOWN,"{""phone"":""0507-1371-7248"",""latitude"":""37.5364122"",""store_id"":""S0036"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9987026"",""place_url"":""https://pcmap.place.naver.com/place/1358541228/home"",""atmosphere"":""활기참"",""store_name"":""아티코"",""visit_time"":""09:00"",""budget_code"":""FREE"",""day_of_week"":""일"",""gender_code"":null,""origin_id_x"":""ORG-S0069"",""origin_id_y"":""ORG-S0069"",""scenario_id"":""SCN-0182"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""장소대여"",""price_status"":""UNKNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로45길 16 2F 201"",""category_main"":""공간대여"",""category_group"":""문화·체험"",""companion_type"":""FAMILY"",""naver_place_id"":""1358541228"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0036"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""AVOID"",""origin_store_id"":""S0069"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""다양한 팝업"",""destination_store_id"":""S0036"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""34"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""43""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0183,SCN-0183,A03,ACCEPTED,null,null,COMPLETED,2026-07-22 04:54:45.146241+00,ORG-S0024,S0024,토,17:00,ALONE,FEMALE,60_PLUS,NO_PREFERENCE,UNDER_30000,EXPERIENCE,QUIET,NO_PREFERENCE,REQUIRED,S0042,오센트 한남스토어,소매,화장품·향수,향수,서울특별시 용산구 이태원로49길 20 1층 102호,https://pcmap.place.naver.com/place/1531902423/home,산리오 캐릭터스 행잉 퍼퓸,28000.0,조용함,Y,88,110,1,완만,OPEN,Y,KNOWN,"{""phone"":""0507-1305-1517"",""latitude"":""37.537159"",""store_id"":""S0042"",""active_yn"":""Y"",""age_group"":""60_PLUS"",""longitude"":""126.9993788"",""place_url"":""https://pcmap.place.naver.com/place/1531902423/home"",""atmosphere"":""조용함"",""store_name"":""오센트 한남스토어"",""visit_time"":""17:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""토"",""gender_code"":""FEMALE"",""origin_id_x"":""ORG-S0024"",""origin_id_y"":""ORG-S0024"",""scenario_id"":""SCN-0183"",""slope_level"":""완만"",""annotator_id"":""A03"",""category_sub"":""향수"",""price_status"":""KNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로49길 20 1층 102호"",""category_main"":""화장품·향수"",""category_group"":""소매"",""companion_type"":""ALONE"",""naver_place_id"":""1531902423"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0042"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0024"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""55"",""parking_preference"":""REQUIRED"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""산리오 캐릭터스 행잉 퍼퓸"",""destination_store_id"":""S0042"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""4.5"",""estimated_uphill_gain_m"":""5"",""representative_price_krw"":""28000.0"",""straight_line_distance_m"":""88"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""110""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0184,SCN-0184,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 05:05:20.276925+00,ORG-S0042,S0042,일,10:00,FRIENDS,null,20S,OVER_120,NO_PREFERENCE,NO_PREFERENCE,LIVELY,NO_PREFERENCE,NO_PREFERENCE,S0019,브리즈서울 한남,F&B,카페·디저트,카페,서울특별시 용산구 이태원로55가길 22 1층 브리즈서울,https://pcmap.place.naver.com/restaurant/1109546524/home,아메리카노,5500.0,활기참,Y,65,82,1,평탄,OPEN,Y,KNOWN,"{""phone"":""02-798-8951"",""latitude"":""37.5374597"",""store_id"":""S0019"",""active_yn"":""Y"",""age_group"":""20S"",""longitude"":""127.000015"",""place_url"":""https://pcmap.place.naver.com/restaurant/1109546524/home"",""atmosphere"":""활기참"",""store_name"":""브리즈서울 한남"",""visit_time"":""10:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""일"",""gender_code"":null,""origin_id_x"":""ORG-S0042"",""origin_id_y"":""ORG-S0042"",""scenario_id"":""SCN-0184"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""NO_PREFERENCE"",""road_address"":""서울특별시 용산구 이태원로55가길 22 1층 브리즈서울"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""FRIENDS"",""naver_place_id"":""1109546524"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0019"",""atmosphere_code"":""LIVELY"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0042"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""OVER_120"",""representative_item"":""아메리카노"",""destination_store_id"":""S0019"",""destination_elevation_m"":""42"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""5500.0"",""straight_line_distance_m"":""65"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""82""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0185,SCN-0185,A02,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 05:00:41.41562+00,ORG-S0062,S0062,일,16:00,COUPLE,null,30S,NO_PREFERENCE,UNDER_50000,REST,QUIET,AVOID,NO_PREFERENCE,S0024,스시사와,F&B,음식점,일식,서울특별시 용산구 이태원로55가길 18,https://pcmap.place.naver.com/restaurant/870392464/home,지라시스시,30000.0,조용함,N,82,103,1,평탄,OPEN,N,KNOWN,"{""phone"":""02-797-1112"",""latitude"":""37.5376328"",""store_id"":""S0024"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""127.0001811"",""place_url"":""https://pcmap.place.naver.com/restaurant/870392464/home"",""atmosphere"":""조용함"",""store_name"":""스시사와"",""visit_time"":""16:00"",""budget_code"":""UNDER_50000"",""day_of_week"":""일"",""gender_code"":null,""origin_id_x"":""ORG-S0062"",""origin_id_y"":""ORG-S0062"",""scenario_id"":""SCN-0185"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""일식"",""price_status"":""KNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로55가길 18"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""COUPLE"",""naver_place_id"":""870392464"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0024"",""atmosphere_code"":""QUIET"",""hill_preference"":""AVOID"",""origin_store_id"":""S0062"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""지라시스시"",""destination_store_id"":""S0024"",""destination_elevation_m"":""55"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""30000.0"",""straight_line_distance_m"":""82"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""103""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0186,SCN-0186,A03,REJECTED,MISMATCH,PROFILE_MISMATCH,COMPLETED,2026-07-22 04:55:57.075138+00,ORG-S0002,S0002,월,20:00,FAMILY,null,null,UNDER_60,NO_PREFERENCE,NO_PREFERENCE,QUIET,NO_PREFERENCE,REQUIRED,S0014,바 스왈로,F&B,주점,바,서울특별시 용산구 이태원로55가길 38 1층,https://pcmap.place.naver.com/restaurant/1843082518/home,안주류 변동가격(업주문의),50000.0,조용함,Y,111,138,2,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1393-5097"",""latitude"":""37.5368853"",""store_id"":""S0014"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9995534"",""place_url"":""https://pcmap.place.naver.com/restaurant/1843082518/home"",""atmosphere"":""조용함"",""store_name"":""바 스왈로"",""visit_time"":""20:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""월"",""gender_code"":null,""origin_id_x"":""ORG-S0002"",""origin_id_y"":""ORG-S0002"",""scenario_id"":""SCN-0186"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""바"",""price_status"":""KNOWN"",""purpose_code"":""NO_PREFERENCE"",""road_address"":""서울특별시 용산구 이태원로55가길 38 1층"",""category_main"":""주점"",""category_group"":""F&B"",""companion_type"":""FAMILY"",""naver_place_id"":""1843082518"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0014"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0002"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""REQUIRED"",""available_time_code"":""UNDER_60"",""representative_item"":""안주류 변동가격(업주문의)"",""destination_store_id"":""S0014"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""50000.0"",""straight_line_distance_m"":""111"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""138""}"
